pos	tpm	group	gsmid	cell
11338040	1.7	SLE	GSM3323621	SM
11338060	1.5	SLE	GSM3323621	SM
11338080	1.1	SLE	GSM3323621	SM
11338100	0.9	SLE	GSM3323621	SM
11338120	1.1	SLE	GSM3323621	SM
11338140	1.4	SLE	GSM3323621	SM
11338160	1.6	SLE	GSM3323621	SM
11338180	0.9	SLE	GSM3323621	SM
11338200	0.5	SLE	GSM3323621	SM
11338220	0.8	SLE	GSM3323621	SM
11338240	1.1	SLE	GSM3323621	SM
11338260	2.1	SLE	GSM3323621	SM
11338280	2.1	SLE	GSM3323621	SM
11338300	1.7	SLE	GSM3323621	SM
11338320	1	SLE	GSM3323621	SM
11338340	0.7	SLE	GSM3323621	SM
11338360	0.7	SLE	GSM3323621	SM
11338380	1.5	SLE	GSM3323621	SM
11338400	1.7	SLE	GSM3323621	SM
11338420	1.1	SLE	GSM3323621	SM
11338440	0.1	SLE	GSM3323621	SM
11338460	0.5	SLE	GSM3323621	SM
11338480	0.9	SLE	GSM3323621	SM
11338500	1.2	SLE	GSM3323621	SM
11338520	1.1	SLE	GSM3323621	SM
11338540	0.6	SLE	GSM3323621	SM
11338560	0.1	SLE	GSM3323621	SM
11338580	0.2	SLE	GSM3323621	SM
11338600	0.4	SLE	GSM3323621	SM
11338620	0.8	SLE	GSM3323621	SM
11338640	0.6	SLE	GSM3323621	SM
11338660	0.3	SLE	GSM3323621	SM
11338680	0.1	SLE	GSM3323621	SM
11338700	0.4	SLE	GSM3323621	SM
11338720	0.4	SLE	GSM3323621	SM
11338740	0.3	SLE	GSM3323621	SM
11338760	0.7	SLE	GSM3323621	SM
11338780	0.7	SLE	GSM3323621	SM
11338800	0.3	SLE	GSM3323621	SM
11338820	0.2	SLE	GSM3323621	SM
11338840	0.4	SLE	GSM3323621	SM
11338860	0.5	SLE	GSM3323621	SM
11338880	0.4	SLE	GSM3323621	SM
11338940	0.2	SLE	GSM3323621	SM
11338960	0.5	SLE	GSM3323621	SM
11338980	1.2	SLE	GSM3323621	SM
11339000	0.7	SLE	GSM3323621	SM
11339020	0.3	SLE	GSM3323621	SM
11339080	0.1	SLE	GSM3323621	SM
11339100	0.7	SLE	GSM3323621	SM
11339120	0.7	SLE	GSM3323621	SM
11339140	1.1	SLE	GSM3323621	SM
11339160	0.9	SLE	GSM3323621	SM
11339180	0.7	SLE	GSM3323621	SM
11339200	0.2	SLE	GSM3323621	SM
11339220	0.2	SLE	GSM3323621	SM
11339480	0.2	SLE	GSM3323621	SM
11339500	0.2	SLE	GSM3323621	SM
11339520	0.1	SLE	GSM3323621	SM
11339560	0.4	SLE	GSM3323621	SM
11339580	0.4	SLE	GSM3323621	SM
11339600	0.4	SLE	GSM3323621	SM
11339620	0.4	SLE	GSM3323621	SM
11339640	0.4	SLE	GSM3323621	SM
11339660	0.1	SLE	GSM3323621	SM
11339680	0.2	SLE	GSM3323621	SM
11339700	0.7	SLE	GSM3323621	SM
11339720	0.7	SLE	GSM3323621	SM
11339740	0.3	SLE	GSM3323621	SM
11339760	0.7	SLE	GSM3323621	SM
11339780	0.9	SLE	GSM3323621	SM
11339800	0.6	SLE	GSM3323621	SM
11339840	0.2	SLE	GSM3323621	SM
11339860	0.2	SLE	GSM3323621	SM
11339880	0.1	SLE	GSM3323621	SM
11340080	0.1	SLE	GSM3323621	SM
11340100	1.1	SLE	GSM3323621	SM
11340120	1.3	SLE	GSM3323621	SM
11340140	0.8	SLE	GSM3323621	SM
11340160	0.3	SLE	GSM3323621	SM
11340180	0.4	SLE	GSM3323621	SM
11340200	0.4	SLE	GSM3323621	SM
11340220	0.1	SLE	GSM3323621	SM
11340260	0.1	SLE	GSM3323621	SM
11340280	0.5	SLE	GSM3323621	SM
11340300	0.7	SLE	GSM3323621	SM
11340320	0.7	SLE	GSM3323621	SM
11340340	0.9	SLE	GSM3323621	SM
11340360	0.9	SLE	GSM3323621	SM
11340380	0.5	SLE	GSM3323621	SM
11340420	0.1	SLE	GSM3323621	SM
11340440	0.4	SLE	GSM3323621	SM
11340460	0.4	SLE	GSM3323621	SM
11340480	0.4	SLE	GSM3323621	SM
11340500	1.8	SLE	GSM3323621	SM
11340520	1.8	SLE	GSM3323621	SM
11340540	0.7	SLE	GSM3323621	SM
11340620	0.2	SLE	GSM3323621	SM
11340640	0.4	SLE	GSM3323621	SM
11340660	0.5	SLE	GSM3323621	SM
11340680	0.8	SLE	GSM3323621	SM
11340700	0.8	SLE	GSM3323621	SM
11340720	0.9	SLE	GSM3323621	SM
11340740	0.6	SLE	GSM3323621	SM
11340760	0.5	SLE	GSM3323621	SM
11340780	0.8	SLE	GSM3323621	SM
11340800	0.7	SLE	GSM3323621	SM
11340840	0.2	SLE	GSM3323621	SM
11340860	0.2	SLE	GSM3323621	SM
11340880	0.2	SLE	GSM3323621	SM
11340940	0.2	SLE	GSM3323621	SM
11340960	0.2	SLE	GSM3323621	SM
11340980	0.2	SLE	GSM3323621	SM
11341000	0.4	SLE	GSM3323621	SM
11341020	0.4	SLE	GSM3323621	SM
11341040	0.2	SLE	GSM3323621	SM
11341060	1.2	SLE	GSM3323621	SM
11341080	1.6	SLE	GSM3323621	SM
11341100	1.9	SLE	GSM3323621	SM
11341120	2.3	SLE	GSM3323621	SM
11341140	2.5	SLE	GSM3323621	SM
11341160	1.8	SLE	GSM3323621	SM
11341180	1.3	SLE	GSM3323621	SM
11341200	1.4	SLE	GSM3323621	SM
11341220	1.9	SLE	GSM3323621	SM
11341240	2.5	SLE	GSM3323621	SM
11341260	4.4	SLE	GSM3323621	SM
11341280	4.9	SLE	GSM3323621	SM
11341300	3.8	SLE	GSM3323621	SM
11341320	1.6	SLE	GSM3323621	SM
11341340	1.7	SLE	GSM3323621	SM
11341360	1.8	SLE	GSM3323621	SM
11341380	1.7	SLE	GSM3323621	SM
11341400	2.1	SLE	GSM3323621	SM
11341420	2.4	SLE	GSM3323621	SM
11341440	4.6	SLE	GSM3323621	SM
11341460	5.3	SLE	GSM3323621	SM
11341480	4.7	SLE	GSM3323621	SM
11341500	5	SLE	GSM3323621	SM
11341520	5.5	SLE	GSM3323621	SM
11341540	5.1	SLE	GSM3323621	SM
11341560	3.1	SLE	GSM3323621	SM
11341580	2.4	SLE	GSM3323621	SM
11341600	1.5	SLE	GSM3323621	SM
11341620	1.3	SLE	GSM3323621	SM
11341640	0.8	SLE	GSM3323621	SM
11341660	0.4	SLE	GSM3323621	SM
11341680	0.7	SLE	GSM3323621	SM
11341700	1.6	SLE	GSM3323621	SM
11341720	3.5	SLE	GSM3323621	SM
11341740	4.1	SLE	GSM3323621	SM
11341760	5.4	SLE	GSM3323621	SM
11341780	4.3	SLE	GSM3323621	SM
11341800	3.4	SLE	GSM3323621	SM
11341820	2.7	SLE	GSM3323621	SM
11341840	2.1	SLE	GSM3323621	SM
11341860	2.2	SLE	GSM3323621	SM
11341880	1.3	SLE	GSM3323621	SM
11341900	0.5	SLE	GSM3323621	SM
11341920	0.9	SLE	GSM3323621	SM
11341940	0.7	SLE	GSM3323621	SM
11341960	1	SLE	GSM3323621	SM
11341980	1.6	SLE	GSM3323621	SM
11342000	1.6	SLE	GSM3323621	SM
11342020	0.5	SLE	GSM3323621	SM
11342040	0.2	SLE	GSM3323621	SM
11342060	0.2	SLE	GSM3323621	SM
11342080	0.2	SLE	GSM3323621	SM
11342400	0.1	SLE	GSM3323621	SM
11342420	0.2	SLE	GSM3323621	SM
11342440	0.1	SLE	GSM3323621	SM
11342460	0.2	SLE	GSM3323621	SM
11342480	0.2	SLE	GSM3323621	SM
11342500	0.2	SLE	GSM3323621	SM
11342620	0.1	SLE	GSM3323621	SM
11342640	0.2	SLE	GSM3323621	SM
11342660	0.2	SLE	GSM3323621	SM
11343000	0.1	SLE	GSM3323621	SM
11343020	0.2	SLE	GSM3323621	SM
11343040	0.2	SLE	GSM3323621	SM
11343160	0.2	SLE	GSM3323621	SM
11343180	0.2	SLE	GSM3323621	SM
11343200	0.3	SLE	GSM3323621	SM
11336220	0.2	SLE	GSM3323622	T3
11336240	0.4	SLE	GSM3323622	T3
11336260	0.5	SLE	GSM3323622	T3
11336280	0.3	SLE	GSM3323622	T3
11336300	0.1	SLE	GSM3323622	T3
11336360	0.3	SLE	GSM3323622	T3
11336380	0.4	SLE	GSM3323622	T3
11336400	0.4	SLE	GSM3323622	T3
11336420	0.5	SLE	GSM3323622	T3
11336440	0.7	SLE	GSM3323622	T3
11336460	0.8	SLE	GSM3323622	T3
11336480	0.6	SLE	GSM3323622	T3
11336520	0.3	SLE	GSM3323622	T3
11336540	0.3	SLE	GSM3323622	T3
11336560	0.3	SLE	GSM3323622	T3
11336580	0.3	SLE	GSM3323622	T3
11336600	0.4	SLE	GSM3323622	T3
11336620	0.3	SLE	GSM3323622	T3
11336640	0.3	SLE	GSM3323622	T3
11336660	0.1	SLE	GSM3323622	T3
11336700	0.1	SLE	GSM3323622	T3
11336720	0.3	SLE	GSM3323622	T3
11336740	0.4	SLE	GSM3323622	T3
11336760	0.4	SLE	GSM3323622	T3
11336780	0.3	SLE	GSM3323622	T3
11337260	0.1	SLE	GSM3323622	T3
11337280	0.3	SLE	GSM3323622	T3
11337300	0.3	SLE	GSM3323622	T3
11337360	0.3	SLE	GSM3323622	T3
11337380	0.3	SLE	GSM3323622	T3
11337400	0.2	SLE	GSM3323622	T3
11337440	0.4	SLE	GSM3323622	T3
11337460	0.6	SLE	GSM3323622	T3
11337480	0.4	SLE	GSM3323622	T3
11337500	0.1	SLE	GSM3323622	T3
11337520	0.1	SLE	GSM3323622	T3
11337540	0.6	SLE	GSM3323622	T3
11337560	1.4	SLE	GSM3323622	T3
11337580	3.3	SLE	GSM3323622	T3
11337600	2.8	SLE	GSM3323622	T3
11337620	1.2	SLE	GSM3323622	T3
11337680	0.1	SLE	GSM3323622	T3
11337700	1.3	SLE	GSM3323622	T3
11337720	1.7	SLE	GSM3323622	T3
11337740	2.8	SLE	GSM3323622	T3
11337760	3.2	SLE	GSM3323622	T3
11337780	3.3	SLE	GSM3323622	T3
11337800	1.8	SLE	GSM3323622	T3
11337820	2.1	SLE	GSM3323622	T3
11337840	2	SLE	GSM3323622	T3
11337860	3.4	SLE	GSM3323622	T3
11337880	2.3	SLE	GSM3323622	T3
11337900	1.4	SLE	GSM3323622	T3
11337940	0.1	SLE	GSM3323622	T3
11337960	0.3	SLE	GSM3323622	T3
11337980	0.8	SLE	GSM3323622	T3
11338000	1.9	SLE	GSM3323622	T3
11338020	2	SLE	GSM3323622	T3
11338040	0.9	SLE	GSM3323622	T3
11338060	1.2	SLE	GSM3323622	T3
11338080	1.6	SLE	GSM3323622	T3
11338100	1.3	SLE	GSM3323622	T3
11338120	1.6	SLE	GSM3323622	T3
11338140	1.6	SLE	GSM3323622	T3
11338160	0.9	SLE	GSM3323622	T3
11338180	1.6	SLE	GSM3323622	T3
11338200	2	SLE	GSM3323622	T3
11338220	1.8	SLE	GSM3323622	T3
11338240	0.6	SLE	GSM3323622	T3
11338260	0.3	SLE	GSM3323622	T3
11338280	0.3	SLE	GSM3323622	T3
11338300	0.4	SLE	GSM3323622	T3
11338320	0.9	SLE	GSM3323622	T3
11338340	0.9	SLE	GSM3323622	T3
11338360	0.5	SLE	GSM3323622	T3
11338520	0.5	SLE	GSM3323622	T3
11338540	1	SLE	GSM3323622	T3
11338560	1.2	SLE	GSM3323622	T3
11338580	0.7	SLE	GSM3323622	T3
11338600	0.2	SLE	GSM3323622	T3
11338660	0.1	SLE	GSM3323622	T3
11338680	0.3	SLE	GSM3323622	T3
11338700	0.6	SLE	GSM3323622	T3
11338720	0.3	SLE	GSM3323622	T3
11338740	0.1	SLE	GSM3323622	T3
11339060	0.2	SLE	GSM3323622	T3
11339080	0.3	SLE	GSM3323622	T3
11339100	0.3	SLE	GSM3323622	T3
11339280	0.1	SLE	GSM3323622	T3
11339300	0.3	SLE	GSM3323622	T3
11339320	0.6	SLE	GSM3323622	T3
11339340	0.4	SLE	GSM3323622	T3
11339360	0.4	SLE	GSM3323622	T3
11339380	0.4	SLE	GSM3323622	T3
11339400	0.4	SLE	GSM3323622	T3
11339420	0.3	SLE	GSM3323622	T3
11339440	0.1	SLE	GSM3323622	T3
11339460	0.3	SLE	GSM3323622	T3
11339480	0.3	SLE	GSM3323622	T3
11339500	0.3	SLE	GSM3323622	T3
11339520	0.3	SLE	GSM3323622	T3
11339540	0.3	SLE	GSM3323622	T3
11339560	0.2	SLE	GSM3323622	T3
11339580	0.7	SLE	GSM3323622	T3
11339600	0.9	SLE	GSM3323622	T3
11339620	0.6	SLE	GSM3323622	T3
11339640	0.3	SLE	GSM3323622	T3
11339660	0.3	SLE	GSM3323622	T3
11339680	0.1	SLE	GSM3323622	T3
11339720	0.4	SLE	GSM3323622	T3
11339740	0.6	SLE	GSM3323622	T3
11339760	0.6	SLE	GSM3323622	T3
11339800	0.2	SLE	GSM3323622	T3
11339820	0.3	SLE	GSM3323622	T3
11339840	0.7	SLE	GSM3323622	T3
11339860	0.9	SLE	GSM3323622	T3
11339880	0.9	SLE	GSM3323622	T3
11339900	0.2	SLE	GSM3323622	T3
11339980	0.2	SLE	GSM3323622	T3
11340000	0.3	SLE	GSM3323622	T3
11340020	0.2	SLE	GSM3323622	T3
11340080	0.1	SLE	GSM3323622	T3
11340100	0.6	SLE	GSM3323622	T3
11340120	0.6	SLE	GSM3323622	T3
11340140	0.2	SLE	GSM3323622	T3
11340280	0.2	SLE	GSM3323622	T3
11340300	0.3	SLE	GSM3323622	T3
11340320	0.3	SLE	GSM3323622	T3
11340480	0.2	SLE	GSM3323622	T3
11340500	0.3	SLE	GSM3323622	T3
11340520	0.3	SLE	GSM3323622	T3
11340580	0.2	SLE	GSM3323622	T3
11340600	0.3	SLE	GSM3323622	T3
11340620	0.3	SLE	GSM3323622	T3
11340660	0.6	SLE	GSM3323622	T3
11340680	0.6	SLE	GSM3323622	T3
11340700	0.3	SLE	GSM3323622	T3
11340740	0.1	SLE	GSM3323622	T3
11340760	0.6	SLE	GSM3323622	T3
11340780	0.6	SLE	GSM3323622	T3
11340800	0.3	SLE	GSM3323622	T3
11340820	0.3	SLE	GSM3323622	T3
11340840	0.3	SLE	GSM3323622	T3
11340860	0.4	SLE	GSM3323622	T3
11340880	0.6	SLE	GSM3323622	T3
11340900	0.7	SLE	GSM3323622	T3
11340920	0.4	SLE	GSM3323622	T3
11340940	0.3	SLE	GSM3323622	T3
11341080	0.2	SLE	GSM3323622	T3
11341100	0.6	SLE	GSM3323622	T3
11341120	0.6	SLE	GSM3323622	T3
11341140	0.2	SLE	GSM3323622	T3
11341160	0.9	SLE	GSM3323622	T3
11341180	1.5	SLE	GSM3323622	T3
11341200	1.4	SLE	GSM3323622	T3
11341220	0.8	SLE	GSM3323622	T3
11341240	1	SLE	GSM3323622	T3
11341260	1.4	SLE	GSM3323622	T3
11341280	2.4	SLE	GSM3323622	T3
11341300	2.5	SLE	GSM3323622	T3
11341320	2	SLE	GSM3323622	T3
11341340	1.9	SLE	GSM3323622	T3
11341360	2.3	SLE	GSM3323622	T3
11341380	2.3	SLE	GSM3323622	T3
11341400	2.2	SLE	GSM3323622	T3
11341420	2.2	SLE	GSM3323622	T3
11341440	2.9	SLE	GSM3323622	T3
11341460	4.7	SLE	GSM3323622	T3
11341480	5	SLE	GSM3323622	T3
11341500	3.9	SLE	GSM3323622	T3
11341520	2.3	SLE	GSM3323622	T3
11341540	2.3	SLE	GSM3323622	T3
11341560	1.3	SLE	GSM3323622	T3
11341580	0.7	SLE	GSM3323622	T3
11341600	0.7	SLE	GSM3323622	T3
11341620	0.9	SLE	GSM3323622	T3
11341640	1.1	SLE	GSM3323622	T3
11341660	0.7	SLE	GSM3323622	T3
11341680	1	SLE	GSM3323622	T3
11341700	1.6	SLE	GSM3323622	T3
11341720	2.6	SLE	GSM3323622	T3
11341740	2.4	SLE	GSM3323622	T3
11341760	2.2	SLE	GSM3323622	T3
11341780	1.2	SLE	GSM3323622	T3
11341800	0.9	SLE	GSM3323622	T3
11341840	0.3	SLE	GSM3323622	T3
11341860	0.8	SLE	GSM3323622	T3
11341880	1.1	SLE	GSM3323622	T3
11341900	0.8	SLE	GSM3323622	T3
11341920	0.5	SLE	GSM3323622	T3
11341940	0.6	SLE	GSM3323622	T3
11341960	0.6	SLE	GSM3323622	T3
11341980	0.4	SLE	GSM3323622	T3
11342000	0.6	SLE	GSM3323622	T3
11342020	0.5	SLE	GSM3323622	T3
11342040	0.8	SLE	GSM3323622	T3
11342060	1.2	SLE	GSM3323622	T3
11342080	1.1	SLE	GSM3323622	T3
11342100	0.7	SLE	GSM3323622	T3
11342120	0.4	SLE	GSM3323622	T3
11342140	0.5	SLE	GSM3323622	T3
11342160	0.5	SLE	GSM3323622	T3
11342180	0.8	SLE	GSM3323622	T3
11342200	0.6	SLE	GSM3323622	T3
11342220	0.1	SLE	GSM3323622	T3
11342260	0.1	SLE	GSM3323622	T3
11342280	0.3	SLE	GSM3323622	T3
11342300	0.3	SLE	GSM3323622	T3
11342320	0.1	SLE	GSM3323622	T3
11342400	0.3	SLE	GSM3323622	T3
11342420	0.3	SLE	GSM3323622	T3
11342440	0.9	SLE	GSM3323622	T3
11342460	1.5	SLE	GSM3323622	T3
11342480	1.3	SLE	GSM3323622	T3
11342500	0.4	SLE	GSM3323622	T3
11342560	0.1	SLE	GSM3323622	T3
11342580	0.8	SLE	GSM3323622	T3
11342600	1	SLE	GSM3323622	T3
11342620	0.8	SLE	GSM3323622	T3
11342640	0.3	SLE	GSM3323622	T3
11342660	0.3	SLE	GSM3323622	T3
11342680	0.3	SLE	GSM3323622	T3
11342700	0.3	SLE	GSM3323622	T3
11342720	0.6	SLE	GSM3323622	T3
11342740	0.5	SLE	GSM3323622	T3
11342760	0.2	SLE	GSM3323622	T3
11342780	0.3	SLE	GSM3323622	T3
11342800	0.3	SLE	GSM3323622	T3
11342820	0.2	SLE	GSM3323622	T3
11343020	0.3	SLE	GSM3323622	T3
11343040	0.3	SLE	GSM3323622	T3
11343060	0.4	SLE	GSM3323622	T3
11343080	0.5	SLE	GSM3323622	T3
11343100	0.6	SLE	GSM3323622	T3
11343120	0.2	SLE	GSM3323622	T3
11343140	0.2	SLE	GSM3323622	T3
11343160	0.3	SLE	GSM3323622	T3
11343180	0.3	SLE	GSM3323622	T3
11336480	0.5	SLE	GSM3323625	aN
11336500	0.8	SLE	GSM3323625	aN
11336520	0.8	SLE	GSM3323625	aN
11337180	0.6	SLE	GSM3323625	aN
11337200	1.1	SLE	GSM3323625	aN
11337220	1.1	SLE	GSM3323625	aN
11337240	0.1	SLE	GSM3323625	aN
11337260	0.2	SLE	GSM3323625	aN
11337280	1.1	SLE	GSM3323625	aN
11337300	1.1	SLE	GSM3323625	aN
11337320	0.5	SLE	GSM3323625	aN
11337760	0.5	SLE	GSM3323625	aN
11337780	2	SLE	GSM3323625	aN
11337800	2.3	SLE	GSM3323625	aN
11337820	1.9	SLE	GSM3323625	aN
11337840	1.4	SLE	GSM3323625	aN
11337860	1.4	SLE	GSM3323625	aN
11337880	1.6	SLE	GSM3323625	aN
11337900	0.8	SLE	GSM3323625	aN
11337920	2	SLE	GSM3323625	aN
11337940	2.3	SLE	GSM3323625	aN
11337960	2.1	SLE	GSM3323625	aN
11337980	1.3	SLE	GSM3323625	aN
11338000	2	SLE	GSM3323625	aN
11338020	1.5	SLE	GSM3323625	aN
11338040	1.1	SLE	GSM3323625	aN
11338060	1.9	SLE	GSM3323625	aN
11338080	2.5	SLE	GSM3323625	aN
11338100	0.8	SLE	GSM3323625	aN
11338160	0.1	SLE	GSM3323625	aN
11338180	0.6	SLE	GSM3323625	aN
11338200	0.8	SLE	GSM3323625	aN
11338220	0.5	SLE	GSM3323625	aN
11338340	0.1	SLE	GSM3323625	aN
11338360	0.3	SLE	GSM3323625	aN
11338380	0.3	SLE	GSM3323625	aN
11338400	0.1	SLE	GSM3323625	aN
11338560	0.2	SLE	GSM3323625	aN
11338580	0.3	SLE	GSM3323625	aN
11338600	0.2	SLE	GSM3323625	aN
11339060	0.5	SLE	GSM3323625	aN
11339080	1.4	SLE	GSM3323625	aN
11339100	1.2	SLE	GSM3323625	aN
11339120	0.4	SLE	GSM3323625	aN
11339180	0.4	SLE	GSM3323625	aN
11339200	0.8	SLE	GSM3323625	aN
11339220	0.6	SLE	GSM3323625	aN
11339240	0.1	SLE	GSM3323625	aN
11339260	0.6	SLE	GSM3323625	aN
11339280	0.6	SLE	GSM3323625	aN
11339300	0.2	SLE	GSM3323625	aN
11339520	0.8	SLE	GSM3323625	aN
11339540	0.8	SLE	GSM3323625	aN
11339560	0.5	SLE	GSM3323625	aN
11339600	0.1	SLE	GSM3323625	aN
11339620	0.6	SLE	GSM3323625	aN
11339640	0.6	SLE	GSM3323625	aN
11339660	0.1	SLE	GSM3323625	aN
11339680	0.6	SLE	GSM3323625	aN
11339700	0.8	SLE	GSM3323625	aN
11339720	0.5	SLE	GSM3323625	aN
11339740	0.6	SLE	GSM3323625	aN
11339760	0.9	SLE	GSM3323625	aN
11339780	1.1	SLE	GSM3323625	aN
11339800	1.1	SLE	GSM3323625	aN
11339820	0.3	SLE	GSM3323625	aN
11339840	0.3	SLE	GSM3323625	aN
11339860	0.3	SLE	GSM3323625	aN
11339880	0.1	SLE	GSM3323625	aN
11340140	0.3	SLE	GSM3323625	aN
11340160	0.3	SLE	GSM3323625	aN
11340180	0.2	SLE	GSM3323625	aN
11340520	0.4	SLE	GSM3323625	aN
11340540	0.6	SLE	GSM3323625	aN
11340560	0.5	SLE	GSM3323625	aN
11340680	0.1	SLE	GSM3323625	aN
11340700	0.6	SLE	GSM3323625	aN
11340720	1.4	SLE	GSM3323625	aN
11340740	1.6	SLE	GSM3323625	aN
11340760	1.1	SLE	GSM3323625	aN
11340840	0.6	SLE	GSM3323625	aN
11340860	0.8	SLE	GSM3323625	aN
11340880	0.7	SLE	GSM3323625	aN
11341000	0.6	SLE	GSM3323625	aN
11341020	0.6	SLE	GSM3323625	aN
11341040	0.6	SLE	GSM3323625	aN
11341060	0.3	SLE	GSM3323625	aN
11341080	0.1	SLE	GSM3323625	aN
11341280	1.9	SLE	GSM3323625	aN
11341300	2.8	SLE	GSM3323625	aN
11341320	2.6	SLE	GSM3323625	aN
11341340	0.1	SLE	GSM3323625	aN
11341360	0.3	SLE	GSM3323625	aN
11341380	0.3	SLE	GSM3323625	aN
11341400	0.1	SLE	GSM3323625	aN
11341440	0.9	SLE	GSM3323625	aN
11341460	2.8	SLE	GSM3323625	aN
11341480	2.7	SLE	GSM3323625	aN
11341500	1	SLE	GSM3323625	aN
11341520	0.6	SLE	GSM3323625	aN
11341540	0.6	SLE	GSM3323625	aN
11341560	0.1	SLE	GSM3323625	aN
11341580	0.4	SLE	GSM3323625	aN
11341600	0.6	SLE	GSM3323625	aN
11341620	0.5	SLE	GSM3323625	aN
11341700	0.3	SLE	GSM3323625	aN
11341720	0.6	SLE	GSM3323625	aN
11341740	0.9	SLE	GSM3323625	aN
11341760	0.6	SLE	GSM3323625	aN
11341780	0.6	SLE	GSM3323625	aN
11341800	0.3	SLE	GSM3323625	aN
11341820	0.5	SLE	GSM3323625	aN
11341840	0.6	SLE	GSM3323625	aN
11341860	0.3	SLE	GSM3323625	aN
11341880	0.2	SLE	GSM3323625	aN
11341900	0.3	SLE	GSM3323625	aN
11341920	0.3	SLE	GSM3323625	aN
11341960	0.2	SLE	GSM3323625	aN
11341980	0.3	SLE	GSM3323625	aN
11342000	0.7	SLE	GSM3323625	aN
11342020	0.8	SLE	GSM3323625	aN
11342040	0.8	SLE	GSM3323625	aN
11342060	0.3	SLE	GSM3323625	aN
11342200	0.1	SLE	GSM3323625	aN
11342220	0.3	SLE	GSM3323625	aN
11342240	0.3	SLE	GSM3323625	aN
11342260	0.1	SLE	GSM3323625	aN
11342360	0.8	SLE	GSM3323625	aN
11342380	0.8	SLE	GSM3323625	aN
11342400	0.5	SLE	GSM3323625	aN
11342560	1	SLE	GSM3323625	aN
11342580	1.2	SLE	GSM3323625	aN
11342600	1.1	SLE	GSM3323625	aN
11342620	0.3	SLE	GSM3323625	aN
11342640	0.2	SLE	GSM3323625	aN
11342660	0.8	SLE	GSM3323625	aN
11342680	0.8	SLE	GSM3323625	aN
11342700	0.9	SLE	GSM3323625	aN
11342720	1.1	SLE	GSM3323625	aN
11342740	2	SLE	GSM3323625	aN
11342760	1.3	SLE	GSM3323625	aN
11342780	0.6	SLE	GSM3323625	aN
11342800	0.3	SLE	GSM3323625	aN
11342820	0.9	SLE	GSM3323625	aN
11342840	1.1	SLE	GSM3323625	aN
11342860	0.4	SLE	GSM3323625	aN
11342920	0.5	SLE	GSM3323625	aN
11342940	0.8	SLE	GSM3323625	aN
11342960	1	SLE	GSM3323625	aN
11342980	1	SLE	GSM3323625	aN
11343000	1.6	SLE	GSM3323625	aN
11343020	1.4	SLE	GSM3323625	aN
11343040	0.2	SLE	GSM3323625	aN
11343120	0.1	SLE	GSM3323625	aN
11343140	0.3	SLE	GSM3323625	aN
11343160	0.3	SLE	GSM3323625	aN
11343180	0.1	SLE	GSM3323625	aN
11337500	0.7	SLE	GSM3323626	DN
11337520	1.2	SLE	GSM3323626	DN
11337540	1.2	SLE	GSM3323626	DN
11337560	2.3	SLE	GSM3323626	DN
11337580	3.3	SLE	GSM3323626	DN
11337600	2.5	SLE	GSM3323626	DN
11337620	0.9	SLE	GSM3323626	DN
11337720	0.8	SLE	GSM3323626	DN
11337740	2.1	SLE	GSM3323626	DN
11337760	2.3	SLE	GSM3323626	DN
11337780	0.9	SLE	GSM3323626	DN
11337820	1.8	SLE	GSM3323626	DN
11337840	2.3	SLE	GSM3323626	DN
11337860	1.8	SLE	GSM3323626	DN
11338920	0.7	SLE	GSM3323626	DN
11338940	4.6	SLE	GSM3323626	DN
11338960	4.6	SLE	GSM3323626	DN
11338980	2.1	SLE	GSM3323626	DN
11339040	0.7	SLE	GSM3323626	DN
11339060	4.6	SLE	GSM3323626	DN
11339080	4.6	SLE	GSM3323626	DN
11339100	2.1	SLE	GSM3323626	DN
11339500	1.4	SLE	GSM3323626	DN
11339520	3.5	SLE	GSM3323626	DN
11339540	13.4	SLE	GSM3323626	DN
11339560	10.9	SLE	GSM3323626	DN
11339580	6.7	SLE	GSM3323626	DN
11339640	1.9	SLE	GSM3323626	DN
11339660	4.2	SLE	GSM3323626	DN
11339680	6.7	SLE	GSM3323626	DN
11339700	14.6	SLE	GSM3323626	DN
11339720	12.5	SLE	GSM3323626	DN
11339740	6.2	SLE	GSM3323626	DN
11339800	2.5	SLE	GSM3323626	DN
11339820	4.6	SLE	GSM3323626	DN
11339840	4.6	SLE	GSM3323626	DN
11339860	0.2	SLE	GSM3323626	DN
11340480	0.1	SLE	GSM3323626	DN
11340500	1.2	SLE	GSM3323626	DN
11340520	1.2	SLE	GSM3323626	DN
11340540	0.5	SLE	GSM3323626	DN
11340660	1	SLE	GSM3323626	DN
11340680	1.2	SLE	GSM3323626	DN
11340700	0.9	SLE	GSM3323626	DN
11341160	2.3	SLE	GSM3323626	DN
11341180	4.6	SLE	GSM3323626	DN
11341200	4.6	SLE	GSM3323626	DN
11341220	0.5	SLE	GSM3323626	DN
11341280	0.2	SLE	GSM3323626	DN
11341300	4.6	SLE	GSM3323626	DN
11341320	4.6	SLE	GSM3323626	DN
11341340	2.5	SLE	GSM3323626	DN
11341500	0.8	SLE	GSM3323626	DN
11341520	2.3	SLE	GSM3323626	DN
11341540	2.3	SLE	GSM3323626	DN
11341560	15.1	SLE	GSM3323626	DN
11341580	16.2	SLE	GSM3323626	DN
11341600	11.3	SLE	GSM3323626	DN
11341620	5.2	SLE	GSM3323626	DN
